tconst	primaryTitle	titleType	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	combined_features
tt0135407	The Girl Has Got an Uncle	movie	Ehei theio to koritsi	0	1957	\N	85	Comedy,Musical,Romance	movie The Girl Has Got an Uncle Ehei theio to koritsi 0 1957 \N 85 Comedy,Musical,Romance
tt0135408	No Names on the Doors	movie	Ein Shemot Al Hadlatot	0	1997	\N	84	Drama	movie No Names on the Doors Ein Shemot Al Hadlatot 0 1997 \N 84 Drama
tt0135409	Einai megalos o kaimos	movie	Einai megalos o kaimos	0	1964	\N	84	Drama	movie Einai megalos o kaimos Einai megalos o kaimos 0 1964 \N 84 Drama
tt0135410	Eisrosen	movie	Eisrosen	0	1982	\N	\N	\N	movie Eisrosen Eisrosen 0 1982 \N \N \N
tt0135411	Eklepsa tin gynaika mou	movie	Eklepsa tin gynaika mou	0	1964	\N	80	Comedy,Romance	movie Eklepsa tin gynaika mou Eklepsa tin gynaika mou 0 1964 \N 80 Comedy,Romance
tt0135412	Apollo Goes on Holiday	movie	Epiheirisis Apollon	0	1968	\N	88	Comedy,Musical,Romance	movie Apollo Goes on Holiday Epiheirisis Apollon 0 1968 \N 88 Comedy,Musical,Romance
tt0135413	Poverty, Love and Tricks	movie	Ftoheia, eros kai kombines	0	1956	\N	86	Comedy	movie Poverty, Love and Tricks Ftoheia, eros kai kombines 0 1956 \N 86 Comedy
tt0135414	Eva	movie	Eva	0	1953	\N	83	Drama,Romance	movie Eva Eva 0 1953 \N 83 Drama,Romance
tt0135417	Fanouris and His Clan	movie	O Fanouris kai to soi tou	0	1957	\N	81	Comedy	movie Fanouris and His Clan O Fanouris kai to soi tou 0 1957 \N 81 Comedy
tt0135418	The Sapling	movie	To fintanaki	0	1955	\N	83	Drama,Romance	movie The Sapling To fintanaki 0 1955 \N 83 Drama,Romance
tt0135420	Fight That Ghost	movie	Fight That Ghost	0	1946	\N	\N	Comedy,Horror,Music	movie Fight That Ghost Fight That Ghost 0 1946 \N \N Comedy,Horror,Music
tt0135425	From Whence Cometh My Help	movie	From Whence Cometh My Help	0	1949	\N	\N	Documentary	movie From Whence Cometh My Help From Whence Cometh My Help 0 1949 \N \N Documentary
tt0135426	Gang Smashers	movie	Gang Smashers	0	1938	\N	70	Crime,Music	movie Gang Smashers Gang Smashers 0 1938 \N 70 Crime,Music
tt0135427	Gardemariny III	movie	Gardemariny III	0	1992	\N	107	Adventure,History,Musical	movie Gardemariny III Gardemariny III 0 1992 \N 107 Adventure,History,Musical
tt0135428	The Janissary	movie	O gennitsaros	0	1953	\N	73	Adventure,Drama	movie The Janissary O gennitsaros 0 1953 \N 73 Adventure,Drama
tt0135430	For Two Little Grapes	movie	Dva zrna grozdja	0	1955	\N	90	Drama,Romance	movie For Two Little Grapes Dva zrna grozdja 0 1955 \N 90 Drama,Romance
tt0135431	Good Times, Money and Love	movie	Glenti - lefta ki agapi	0	1955	\N	84	Comedy	movie Good Times, Money and Love Glenti - lefta ki agapi 0 1955 \N 84 Comedy
tt0135432	Golfo, Girl of the Mountains	movie	Golfo	0	1955	\N	88	Drama,Romance	movie Golfo, Girl of the Mountains Golfo 0 1955 \N 88 Drama,Romance
tt0135433	Dating Agency	movie	Grafeio synoikesion	0	1956	\N	93	Comedy,Romance	movie Dating Agency Grafeio synoikesion 0 1956 \N 93 Comedy,Romance
tt0135434	The Big Meeting	movie	Le grand rendez-vous	0	1950	\N	105	Drama,War	movie The Big Meeting Le grand rendez-vous 0 1950 \N 105 Drama,War
tt0135436	Grekh. Istoriya strasti	movie	Grekh. Istoriya strasti	0	1993	\N	105	Drama	movie Grekh. Istoriya strasti Grekh. Istoriya strasti 0 1993 \N 105 Drama
tt0135437	The Skirtchaser	movie	O gynaikas	0	1957	\N	90	Comedy	movie The Skirtchaser O gynaikas 0 1957 \N 90 Comedy
tt0135439	Khagi-tragger	movie	Khagi-tragger	0	1994	\N	87	Action,Crime,Horror	movie Khagi-tragger Khagi-tragger 0 1994 \N 87 Action,Crime,Horror
tt0135440	Hatziringo o tromeros	movie	Hatziringo o tromeros	0	1968	\N	\N	\N	movie Hatziringo o tromeros Hatziringo o tromeros 0 1968 \N \N \N
tt0135443	Malach Ha-Gehenom	movie	Malach Ha-Gehenom	0	1997	\N	50	Documentary	movie Malach Ha-Gehenom Malach Ha-Gehenom 0 1997 \N 50 Documentary
tt0135444	Help Me... I'm Possessed	movie	Help Me... I'm Possessed	0	1974	\N	79	Horror	movie Help Me... I'm Possessed Help Me... I'm Possessed 0 1974 \N 79 Horror
tt0135445	The Hidden Menace	movie	The Hidden Menace	0	1925	\N	\N	\N	movie The Hidden Menace The Hidden Menace 0 1925 \N \N \N
tt0135447	High and Handsome	movie	High and Handsome	0	1925	\N	60	Drama	movie High and Handsome High and Handsome 0 1925 \N 60 Drama
tt0135448	His Foreign Wife	movie	His Foreign Wife	0	1927	\N	50	Drama	movie His Foreign Wife His Foreign Wife 0 1927 \N 50 Drama
tt0135450	Home Struck	movie	Home Struck	0	1927	\N	60	Drama	movie Home Struck Home Struck 0 1927 \N 60 Drama
tt0135451	Home-Keeping Hearts	movie	Home-Keeping Hearts	0	1921	\N	\N	Drama	movie Home-Keeping Hearts Home-Keeping Hearts 0 1921 \N \N Drama
tt0135452	The Homesteader	movie	The Homesteader	0	1919	\N	\N	Drama	movie The Homesteader The Homesteader 0 1919 \N \N Drama
tt0135454	Honeymoon Hate	movie	Honeymoon Hate	0	1927	\N	60	Comedy,Romance	movie Honeymoon Hate Honeymoon Hate 0 1927 \N 60 Comedy,Romance
tt0135455	Horse Sense	movie	Horse Sense	0	1924	\N	50	Western	movie Horse Sense Horse Sense 0 1924 \N 50 Western
tt0135458	The House of Shame	movie	The House of Shame	0	1928	\N	60	Drama	movie The House of Shame The House of Shame 0 1928 \N 60 Drama
tt0135459	The House of Youth	movie	The House of Youth	0	1924	\N	70	Drama	movie The House of Youth The House of Youth 0 1924 \N 70 Drama
tt0135460	House-Rent Party	movie	House-Rent Party	0	1946	\N	\N	Comedy	movie House-Rent Party House-Rent Party 0 1946 \N \N Comedy
tt0135464	Huntin' Trouble	movie	Huntin' Trouble	0	1924	\N	\N	Western	movie Huntin' Trouble Huntin' Trouble 0 1924 \N \N Western
tt0135465	Hustler Squad	movie	Hustler Squad	0	1975	\N	98	Action,Drama,War	movie Hustler Squad Hustler Squad 0 1975 \N 98 Action,Drama,War
tt0135466	Hutch of the U.S.A.	movie	Hutch of the U.S.A.	0	1924	\N	\N	Drama	movie Hutch of the U.S.A. Hutch of the U.S.A. 0 1924 \N \N Drama
tt0135468	Imperiale	movie	Vyzantini rapsodia	0	1968	\N	90	Drama,Romance	movie Imperiale Vyzantini rapsodia 0 1968 \N 90 Drama,Romance
tt0135470	Implicated	movie	Implicated	0	1998	\N	91	Crime,Drama,Thriller	movie Implicated Implicated 0 1998 \N 91 Crime,Drama,Thriller
tt0135471	L'inspecteur connaît la musique	movie	L'inspecteur connaît la musique	0	1956	\N	88	Musical	movie L'inspecteur connaît la musique L'inspecteur connaît la musique 0 1956 \N 88 Musical
tt0135473	International Sweethearts of Rhythm	movie	International Sweethearts of Rhythm	0	1947	\N	\N	Musical	movie International Sweethearts of Rhythm International Sweethearts of Rhythm 0 1947 \N \N Musical
tt0135474	Is Your Daughter Safe?	movie	Is Your Daughter Safe?	0	1927	\N	60	Drama	movie Is Your Daughter Safe? Is Your Daughter Safe? 0 1927 \N 60 Drama
tt0135475	An Adventuress	movie	An Adventuress	0	1920	\N	50	Drama	movie An Adventuress An Adventuress 0 1920 \N 50 Drama
tt0135476	It Can Be Done	movie	It Can Be Done	0	1921	\N	50	Comedy,Drama	movie It Can Be Done It Can Be Done 0 1921 \N 50 Comedy,Drama
tt0135477	The Triple Cross	movie	Itsuka giragirasuruhi	0	1992	\N	108	Action,Crime,Drama	movie The Triple Cross Itsuka giragirasuruhi 0 1992 \N 108 Action,Crime,Drama
tt0135478	Jack O'Hearts	movie	Jack O'Hearts	0	1926	\N	\N	Drama	movie Jack O'Hearts Jack O'Hearts 0 1926 \N \N Drama
tt0135480	The Jazz Girl	movie	The Jazz Girl	0	1926	\N	\N	Drama	movie The Jazz Girl The Jazz Girl 0 1926 \N \N Drama
tt0135481	Jesse James Under the Black Flag	movie	Jesse James Under the Black Flag	0	1921	\N	69	History,Western	movie Jesse James Under the Black Flag Jesse James Under the Black Flag 0 1921 \N 69 History,Western
tt0135482	Jesse James as the Outlaw	movie	Jesse James as the Outlaw	0	1921	\N	\N	Drama,History,War	movie Jesse James as the Outlaw Jesse James as the Outlaw 0 1921 \N \N Drama,History,War
tt0135483	Jimmie's Millions	movie	Jimmie's Millions	0	1925	\N	60	Action,Adventure,Drama	movie Jimmie's Millions Jimmie's Millions 0 1925 \N 60 Action,Adventure,Drama
tt0135484	Jeep Kiosk and Love	movie	Jeep, periptero ki agapi	0	1957	\N	83	Comedy,Romance	movie Jeep Kiosk and Love Jeep, periptero ki agapi 0 1957 \N 83 Comedy,Romance
tt0135487	Johnny Ring and the Captain's Sword	movie	Johnny Ring and the Captain's Sword	0	1921	\N	\N	Drama	movie Johnny Ring and the Captain's Sword Johnny Ring and the Captain's Sword 0 1921 \N \N Drama
tt0135488	Judge Her Not	movie	Judge Her Not	0	1921	\N	\N	Western	movie Judge Her Not Judge Her Not 0 1921 \N \N Western
tt0135492	The Fortune Teller	movie	I kafetzou	0	1956	\N	89	Comedy	movie The Fortune Teller I kafetzou 0 1956 \N 89 Comedy
tt0135493	Kakos, psyhros ki anapodos	movie	Kakos, psyhros ki anapodos	0	1969	\N	83	Comedy,Drama	movie Kakos, psyhros ki anapodos Kakos, psyhros ki anapodos 0 1969 \N 83 Comedy,Drama
tt0135494	O pio kalos o mathitis	movie	O pio kalos o mathitis	0	1968	\N	91	Comedy	movie O pio kalos o mathitis O pio kalos o mathitis 0 1968 \N 91 Comedy
tt0135495	Captain Sirocco	movie	O kapetan Sorokadas	0	1953	\N	74	Comedy	movie Captain Sirocco O kapetan Sorokadas 0 1953 \N 74 Comedy
tt0135496	The Fossil	movie	Kaseki	0	1974	\N	200	Drama	movie The Fossil Kaseki 0 1974 \N 200 Drama
tt0135497	A Father by Accident	movie	Kata lathos babas	0	1957	\N	70	Comedy	movie A Father by Accident Kata lathos babas 0 1957 \N 70 Comedy
tt0135498	Condemned Even by Her Own Child	movie	Katadikasmeni ki ap' to paidi tis	0	1955	\N	95	Drama	movie Condemned Even by Her Own Child Katadikasmeni ki ap' to paidi tis 0 1955 \N 95 Drama
tt0135499	Katigoroumeni, apologisou	movie	Katigoroumeni, apologisou	0	1968	\N	86	Drama	movie Katigoroumeni, apologisou Katigoroumeni, apologisou 0 1968 \N 86 Drama
tt0135500	Tumbling Down	movie	Kylismeni sto vourko	0	1956	\N	85	Drama	movie Tumbling Down Kylismeni sto vourko 0 1956 \N 85 Drama
tt0135501	Keep Punching	movie	Keep Punching	0	1939	\N	81	Crime,Drama,Romance	movie Keep Punching Keep Punching 0 1939 \N 81 Crime,Drama,Romance
tt0135502	The Lame Shall Enter First	movie	Khromiye vnidut pervymi	0	1993	\N	130	Drama	movie The Lame Shall Enter First Khromiye vnidut pervymi 0 1993 \N 130 Drama
tt0135503	A Brief History of Love	movie	Kitzur Toldot Haohavim	0	1996	\N	90	Drama	movie A Brief History of Love Kitzur Toldot Haohavim 0 1996 \N 90 Drama
tt0135504	The Key of Happiness	movie	To kleidi tis eftyhias	0	1953	\N	80	Drama,Romance	movie The Key of Happiness To kleidi tis eftyhias 0 1953 \N 80 Drama,Romance
tt0135505	Little Tropikana	movie	Kleines Tropicana - Tropicanita	0	1997	\N	112	Comedy,Crime,Drama	movie Little Tropikana Kleines Tropicana - Tropicanita 0 1997 \N 112 Comedy,Crime,Drama
tt0135506	Red Roses	movie	Kokkina triantafylla	0	1955	\N	78	Drama,Romance	movie Red Roses Kokkina triantafylla 0 1955 \N 78 Drama,Romance
tt0135507	Kokkovios, Citizen of the Capital	movie	O Kokkovios protevousianos	0	1953	\N	82	Comedy	movie Kokkovios, Citizen of the Capital O Kokkovios protevousianos 0 1953 \N 82 Comedy
tt0135508	The Damned	movie	Oi kolasmenoi	0	1953	\N	80	Drama	movie The Damned Oi kolasmenoi 0 1953 \N 80 Drama
tt0135509	My Daughter, the Socialist	movie	I kori mou, i sosialistria	0	1966	\N	94	Comedy,Romance	movie My Daughter, the Socialist I kori mou, i sosialistria 0 1966 \N 94 Comedy,Romance
tt0135510	The Girl with the Fairytales	movie	To koritsi me ta paramythia	0	1956	\N	80	Drama,Romance	movie The Girl with the Fairytales To koritsi me ta paramythia 0 1956 \N 80 Drama,Romance
tt0135511	The Girl of the Funfair	movie	To koritsi tou louna park	0	1968	\N	100	Drama,Romance	movie The Girl of the Funfair To koritsi tou louna park 0 1968 \N 100 Drama,Romance
tt0135512	Girls in the Sun	movie	Koritsia ston ilio	0	1968	\N	80	Drama,Romance	movie Girls in the Sun Koritsia ston ilio 0 1968 \N 80 Drama,Romance
tt0135513	Regimental Dummies	movie	Ta kothonia tou Syntagmatos	0	1956	\N	84	Comedy	movie Regimental Dummies Ta kothonia tou Syntagmatos 0 1956 \N 84 Comedy
tt0135514	The Decoy	movie	O krahtis	0	1964	\N	92	Drama	movie The Decoy O krahtis 0 1964 \N 92 Drama
tt0135515	Krishna	movie	Krishna	0	1996	\N	156	Action,Drama,Romance	movie Krishna Krishna 0 1996 \N 156 Action,Drama,Romance
tt0135516	Hunting for Love	movie	Kynigontas ton erota	0	1956	\N	65	Comedy,Romance	movie Hunting for Love Kynigontas ton erota 0 1956 \N 65 Comedy,Romance
tt0135517	Eddie Green's Laff Jamboree	movie	Laff Jamboree	0	1945	\N	\N	Comedy,Musical	movie Eddie Green's Laff Jamboree Laff Jamboree 0 1945 \N \N Comedy,Musical
tt0135518	Land of the Lawless	movie	Land of the Lawless	0	1927	\N	50	Western	movie Land of the Lawless Land of the Lawless 0 1927 \N 50 Western
tt0135519	Barrel Piano, Poverty and Earnestness	movie	Laterna, ftoheia kai filotimo	0	1955	\N	91	Comedy,Music	movie Barrel Piano, Poverty and Earnestness Laterna, ftoheia kai filotimo 0 1955 \N 91 Comedy,Music
tt0135520	Barrel Piano, Poverty and Carnations	movie	Laterna, ftoheia kai garyfallo	0	1957	\N	86	Comedy,Drama	movie Barrel Piano, Poverty and Carnations Laterna, ftoheia kai garyfallo 0 1957 \N 86 Comedy,Drama
tt0135521	The Left Hand Brand	movie	The Left Hand Brand	0	1924	\N	50	Western	movie The Left Hand Brand The Left Hand Brand 0 1924 \N 50 Western
tt0135522	Legionnaires in Paris	movie	Legionnaires in Paris	0	1927	\N	60	Comedy,Romance,War	movie Legionnaires in Paris Legionnaires in Paris 0 1927 \N 60 Comedy,Romance,War
tt0135523	Let Me Tell Ya 'Bout Black Chicks	movie	Let Me Tell Ya 'Bout Black Chicks	1	1985	\N	69	Adult,Comedy	movie Let Me Tell Ya 'Bout Black Chicks Let Me Tell Ya 'Bout Black Chicks 1 1985 \N 69 Adult,Comedy
tt0135526	Loser	movie	Loser	0	1996	\N	80	Drama	movie Loser Loser 0 1996 \N 80 Drama
tt0135529	Lovers and Liars	movie	Lovers and Liars	0	1998	\N	96	Drama	movie Lovers and Liars Lovers and Liars 0 1998 \N 96 Drama
tt0135530	To Kill a Bird of Prey	movie	Lovind o pasare de prada	0	1983	\N	104	Drama	movie To Kill a Bird of Prey Lovind o pasare de prada 0 1983 \N 104 Drama
tt0135533	The Lure of a Woman	movie	The Lure of a Woman	0	1921	\N	75	Drama	movie The Lure of a Woman The Lure of a Woman 0 1921 \N 75 Drama
tt0135534	The Magic City	movie	Magiki polis	0	1954	\N	80	Crime,Drama	movie The Magic City Magiki polis 0 1954 \N 80 Crime,Drama
tt0135535	Ta manavakia	movie	Ta manavakia	0	1957	\N	78	Comedy	movie Ta manavakia Ta manavakia 0 1957 \N 78 Comedy
tt0135536	Mamma, I Want You Alive!	movie	Manoula, thelo na ziseis	0	1957	\N	86	Drama	movie Mamma, I Want You Alive! Manoula, thelo na ziseis 0 1957 \N 86 Drama
tt0135537	Mantan Messes Up	movie	Mantan Messes Up	0	1946	\N	62	Comedy,Musical	movie Mantan Messes Up Mantan Messes Up 0 1946 \N 62 Comedy,Musical
tt0135538	Mantan Runs for Mayor	movie	Mantan Runs for Mayor	0	1946	\N	\N	Comedy	movie Mantan Runs for Mayor Mantan Runs for Mayor 0 1946 \N \N Comedy
tt0135539	Marching on!	movie	Marching On!	0	1943	\N	83	Drama,History,War	movie Marching on! Marching On! 0 1943 \N 83 Drama,History,War
tt0135540	Maria Pentagiotissa	movie	Maria Pentagiotissa	0	1957	\N	95	Drama,Romance	movie Maria Pentagiotissa Maria Pentagiotissa 0 1957 \N 95 Drama,Romance
tt0135541	Large Highways	movie	Megaloi dromoi	0	1953	\N	77	Drama	movie Large Highways Megaloi dromoi 0 1953 \N 77 Drama
tt0135542	The Big Shark	movie	O megalokarharias	0	1957	\N	78	Comedy	movie The Big Shark O megalokarharias 0 1957 \N 78 Comedy
tt0135543	The Big Split	movie	O megalos dihasmos	0	1968	\N	79	Drama	movie The Big Split O megalos dihasmos 0 1968 \N 79 Drama
tt0135544	Mehlon Ke Khwab	movie	Mehlon Ke Khwab	0	1960	\N	\N	Drama,Romance	movie Mehlon Ke Khwab Mehlon Ke Khwab 0 1960 \N \N Drama,Romance
tt0135546	Mest shuta	movie	Mest shuta	0	1993	\N	80	Drama,History,Musical	movie Mest shuta Mest shuta 0 1993 \N 80 Drama,History,Musical
tt0135548	A Lady in Sirtaki Dance	movie	Mia kyria sta bouzoukia	0	1968	\N	96	Comedy,Musical,Romance	movie A Lady in Sirtaki Dance Mia kyria sta bouzoukia 0 1968 \N 96 Comedy,Musical,Romance
tt0135549	One Day, My Daddy...	movie	Mia mera, o pateras mou	0	1968	\N	110	Drama	movie One Day, My Daddy... Mia mera, o pateras mou 0 1968 \N 110 Drama
tt0135552	Mother in the Mud	movie	Mitera sto vourko	0	1953	\N	78	Drama	movie Mother in the Mud Mitera sto vourko 0 1953 \N 78 Drama
tt0135554	A Modern Day Western: The Sanchez Saga	movie	A Modern Day Western: The Sanchez Saga	0	1997	\N	108	\N	movie A Modern Day Western: The Sanchez Saga A Modern Day Western: The Sanchez Saga 0 1997 \N 108 \N
tt0135555	Modern Minstrels	movie	Modern Minstrels	0	1930	\N	\N	Musical	movie Modern Minstrels Modern Minstrels 0 1930 \N \N Musical
tt0135559	Mr. H.C. Andersen	movie	Mr. H.C. Andersen	0	1950	\N	62	Animation,Biography,Drama	movie Mr. H.C. Andersen Mr. H.C. Andersen 0 1950 \N 62 Animation,Biography,Drama
tt0135561	Mystery Island	movie	Mystery Island	0	1980	\N	95	Drama	movie Mystery Island Mystery Island 0 1980 \N 95 Drama
tt0135562	Le mystère Imberger	movie	Le mystère Imberger	0	1935	\N	82	Crime	movie Le mystère Imberger Le mystère Imberger 0 1935 \N 82 Crime
tt0135566	Jewish Vendetta	movie	Nekama Yehudit	0	1999	\N	84	Thriller	movie Jewish Vendetta Nekama Yehudit 0 1999 \N 84 Thriller
tt0135567	Nelyubov	movie	Nelyubov	0	1991	\N	94	Drama	movie Nelyubov Nelyubov 0 1991 \N 94 Drama
tt0135568	Nezabudki	movie	Nezabudki	0	1994	\N	101	\N	movie Nezabudki Nezabudki 0 1994 \N 101 \N
tt0135569	Night at Hellfire	movie	Night at Hellfire	1	\N	\N	\N	Adult	movie Night at Hellfire Night at Hellfire 1 \N \N \N Adult
tt0135570	No Time for Romance	movie	No Time for Romance	0	1948	\N	\N	Romance	movie No Time for Romance No Time for Romance 0 1948 \N \N Romance
tt0135573	Klearchos, Marina, and the Short One	movie	O Klearhos, i Marina kai o kontos	0	1961	\N	89	Comedy	movie Klearchos, Marina, and the Short One O Klearhos, i Marina kai o kontos 0 1961 \N 89 Comedy
tt0135574	I ziliara	movie	I ziliara	0	1968	\N	96	Comedy	movie I ziliara I ziliara 0 1968 \N 96 Comedy
tt0135575	O'Voutie O'Rooney	movie	O'Voutie O'Rooney	0	1947	\N	\N	Musical	movie O'Voutie O'Rooney O'Voutie O'Rooney 0 1947 \N \N Musical
tt0135577	Olga My Love	movie	Olga, agapi mou	0	1968	\N	87	Drama,Romance	movie Olga My Love Olga, agapi mou 0 1968 \N 87 Drama,Romance
tt0135579	Girl Dreams	movie	Oneira koritsion	0	1953	\N	88	Comedy,Romance	movie Girl Dreams Oneira koritsion 0 1953 \N 88 Comedy,Romance
tt0135580	The Scrap Dealer's Dream	movie	To oneiro tou paliatzi	0	1957	\N	80	Comedy	movie The Scrap Dealer's Dream To oneiro tou paliatzi 0 1957 \N 80 Comedy
tt0135581	Where There's Poverty, There's Pride	movie	Opou ftoheia kai filotimo	0	1957	\N	75	Comedy,Drama	movie Where There's Poverty, There's Pride Opou ftoheia kai filotimo 0 1957 \N 75 Comedy,Drama
tt0135582	The Beauty from Peran	movie	I oraia tou Peran	0	1953	\N	99	Drama,Romance	movie The Beauty from Peran I oraia tou Peran 0 1953 \N 99 Drama,Romance
tt0135583	Attik's Street Organ	movie	To organaki tou Attik	0	1955	\N	80	Drama,Romance	movie Attik's Street Organ To organaki tou Attik 0 1955 \N 80 Drama,Romance
tt0135584	Osennie soblazny	movie	Osennie soblazny	0	1993	\N	77	Comedy	movie Osennie soblazny Osennie soblazny 0 1993 \N 77 Comedy
tt0135585	Heaven Is Ours	movie	Oi ouranoi einai dikoi mas	0	1953	\N	102	Comedy,Drama,Romance	movie Heaven Is Ours Oi ouranoi einai dikoi mas 0 1953 \N 102 Comedy,Drama,Romance
tt0135586	No Harm's Done	movie	Oute gata, oute zimia	0	1955	\N	84	Comedy	movie No Harm's Done Oute gata, oute zimia 0 1955 \N 84 Comedy
tt0135587	Packing Heat	movie	Packing Heat	0	1996	\N	50	Documentary	movie Packing Heat Packing Heat 0 1996 \N 50 Documentary
tt0135588	The Child of the Street	movie	To paidi tou dromou	0	1957	\N	79	Drama	movie The Child of the Street To paidi tou dromou 0 1957 \N 79 Drama
tt0135589	The Clown	movie	O paliatsos	0	1968	\N	93	Comedy,Drama,Romance	movie The Clown O paliatsos 0 1968 \N 93 Comedy,Drama,Romance
tt0135590	Paras	movie	Paras	0	1949	\N	\N	Drama	movie Paras Paras 0 1949 \N \N Drama
tt0135591	Interlude	movie	Parenthesi	0	1968	\N	87	Romance	movie Interlude Parenthesi 0 1968 \N 87 Romance
tt0135592	Pas de coup dur pour Johnny	movie	Pas de coup dur pour Johnny	0	1955	\N	92	Drama	movie Pas de coup dur pour Johnny Pas de coup dur pour Johnny 0 1955 \N 92 Drama
tt0135593	Operation Diplomatic Passport	movie	Passeport diplomatique agent K 8	0	1965	\N	85	Thriller	movie Operation Diplomatic Passport Passeport diplomatique agent K 8 0 1965 \N 85 Thriller
tt0135594	Pausa	movie	Pausa	0	1992	\N	\N	\N	movie Pausa Pausa 0 1992 \N \N \N
tt0135595	The Peanut Man	movie	The Peanut Man	0	1947	\N	45	Biography,Drama	movie The Peanut Man The Peanut Man 0 1947 \N 45 Biography,Drama
tt0135596	Pecemess	movie	Pecemess	0	1983	\N	\N	\N	movie Pecemess Pecemess 0 1983 \N \N \N
tt0135597	Temptation	movie	O peirasmos	0	1957	\N	85	Drama	movie Temptation O peirasmos 0 1957 \N 85 Drama
tt0135599	Hit the Jackpot	movie	Piasame tin kali	0	1955	\N	75	Comedy	movie Hit the Jackpot Piasame tin kali 0 1955 \N 75 Comedy
tt0135600	The Wind Took My Dreams	movie	Pire o anemos ta oneira mou	0	1968	\N	135	Drama	movie The Wind Took My Dreams Pire o anemos ta oneira mou 0 1968 \N 135 Drama
tt0135604	El plano	movie	El plano	0	1993	\N	\N	\N	movie El plano El plano 0 1993 \N \N \N
tt0135605	Playing with Mr. Greeley	movie	Playing with Mr. Greeley	0	1997	\N	88	Comedy	movie Playing with Mr. Greeley Playing with Mr. Greeley 0 1997 \N 88 Comedy
tt0135607	Who Will Pay for the Marble?	movie	Poios tha plirosi to marmaro	0	1956	\N	80	Comedy	movie Who Will Pay for the Marble? Poios tha plirosi to marmaro 0 1956 \N 80 Comedy
tt0135609	Too Late for Tears	movie	Poly arga gia dakrya	0	1968	\N	92	Drama,Romance	movie Too Late for Tears Poly arga gia dakrya 0 1968 \N 92 Drama,Romance
tt0135610	The Hurt Singer	movie	O ponemenos tragoudistis	0	1956	\N	80	Drama,Romance	movie The Hurt Singer O ponemenos tragoudistis 0 1956 \N 80 Drama,Romance
tt0135611	Poppin' Flesh	movie	Poppin' Flesh	0	1977	\N	\N	Comedy	movie Poppin' Flesh Poppin' Flesh 0 1977 \N \N Comedy
tt0135613	The Cat Ate the Parakeet	movie	The Cat Ate the Parakeet	0	1972	\N	85	Drama	movie The Cat Ate the Parakeet The Cat Ate the Parakeet 0 1972 \N 85 Drama
tt0135614	We Have to Marry Them Off	movie	Prepei na ta pantrepsoume	0	1953	\N	70	Romance	movie We Have to Marry Them Off Prepei na ta pantrepsoume 0 1953 \N 70 Romance
